Sale_Price,Longitude,Latitude,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add
85500,-93.603398,41.991824,1890,TwnhsE,Above_Average,5,1092,True,True,Normal,1972,1972
130000,-93.601449,41.991558,6953,OneFam,Good,5,874,False,True,Normal,1971,2004
157900,-93.606856,41.988729,26142,OneFam,Good,6,1188,False,True,Normal,1962,1962
149900,-93.6035354,41.9889358,12887,OneFam,Good,5,833,False,True,Normal,1984,1984
159000,-93.6030339,41.98766,7700,Duplex,Poor,10,2432,True,True,Normal,1985,1986
136000,-93.600582,41.986647,10475,OneFam,Average,6,1274,True,True,Normal,1991,1991
161000,-93.599791,41.9913,10544,OneFam,Average,8,1479,True,True,Normal,1969,1969
285000,-93.600006,41.989848,9892,OneFam,Average,6,1803,False,True,Normal,1994,1995
231000,-93.600147,41.989185,12961,OneFam,Average,7,1797,True,True,Normal,1993,1994
124500,-93.6188955,42.0530363,13008,OneFam,Average,5,882,False,True,Normal,1956,1956
157000,-93.619562,42.05139,10200,OneFam,Average,7,1434,False,True,Normal,1974,1974
345000,-93.615524,42.049322,13860,OneFam,Good,9,2704,True,True,Normal,1972,1995
189500,-93.639388,42.059956,10179,OneFam,Average,7,1608,True,True,Normal,1997,1997
270000,-93.639915,42.063294,11792,OneFam,Average,9,2283,True,True,Normal,2003,2003
189000,-93.6364,42.060896,8400,OneFam,Average,7,1628,True,True,Normal,1996,1997
377500,-93.635838,42.062956,14892,OneFam,Average,7,1746,False,True,Normal,2006,2007
168500,-93.637442,42.060598,8530,OneFam,Average,7,1474,True,True,Normal,1995,1996
375000,-93.634265,42.062903,7296,TwnhsE,Average,8,2522,False,True,Normal,2004,2005
278000,-93.633739,42.061981,5664,TwnhsE,Average,5,1659,False,True,Normal,2000,2000
240000,-93.633547,42.061633,7380,OneFam,Average,5,1478,False,True,Normal,1998,1998
239500,-93.633024,42.061178,8013,TwnhsE,Average,6,1734,False,True,Normal,1995,1996
177500,-93.63921,42.059283,8923,OneFam,Average,7,1382,True,True,Normal,1998,1998
185000,-93.639069,42.059129,10141,OneFam,Average,7,1718,True,True,Normal,1998,1998
191000,-93.639069,42.059161,7500,OneFam,Average,7,1636,True,True,Normal,1998,1999
178000,-93.636955,42.058274,7837,OneFam,Good,7,1571,True,True,Normal,1993,1994
185000,-93.637046,42.058059,9765,OneFam,Very_Good,6,1470,True,True,Normal,1993,1993
181316,-93.637671,42.059645,8803,OneFam,Average,7,1516,True,True,Normal,1994,1995
166000,-93.635824,42.058194,7250,OneFam,Average,6,1190,False,True,Normal,1993,1993
178000,-93.635753,42.05793,9636,OneFam,Average,7,1593,True,True,Normal,1992,1993
174000,-93.636822,42.058173,8125,OneFam,Average,6,1481,True,True,Normal,1994,1995
173000,-93.636047,42.057854,9248,OneFam,Above_Average,6,1167,False,True,Normal,1992,1992
225000,-93.639325,42.058201,10762,OneFam,Average,9,1983,True,True,Normal,1999,1999
180500,-93.634644,42.058747,11851,OneFam,Average,5,1442,False,True,Normal,1990,1990
501837,-93.627751,42.060265,17423,OneFam,Average,9,2234,False,True,Partial,2008,2009
372500,-93.628639,42.059817,11844,OneFam,Average,7,2046,False,True,Partial,2008,2008
260000,-93.629357,42.058439,16158,OneFam,Average,7,1530,False,True,Normal,2005,2005
185000,-93.623975,42.056796,11900,OneFam,Above_Average,6,1934,True,True,Normal,1977,1977
260000,-93.637343,42.053532,13005,OneFam,Good,10,2353,True,True,Normal,1980,1980
181000,-93.636512,42.055408,17043,OneFam,Average,7,1586,False,True,Normal,1979,1998
215000,-93.632417,42.055572,16635,OneFam,Good,8,1602,False,True,Normal,1977,2000
200000,-93.63745,42.052507,10928,OneFam,Above_Average,7,1671,False,True,Normal,1978,1986
249000,-93.638366,42.052102,12388,OneFam,Good,9,2673,True,True,Normal,1980,1991
187500,-93.634212,42.052719,14115,OneFam,Average,6,1472,False,True,Normal,1980,1980
184000,-93.637043,42.05288,11088,OneFam,Average,7,1707,False,True,Normal,1978,1998
278000,-93.633796,42.052915,9600,OneFam,Average,9,2524,False,True,Normal,1981,1981
197500,-93.635919,42.049394,10304,OneFam,Good,9,1868,True,True,Normal,1976,1976
240900,-93.639516,42.049106,7000,OneFam,Average,7,1884,True,True,Normal,2003,2003
263435,-93.639511,42.051619,8004,OneFam,Average,8,1935,True,True,Partial,2009,2009
220000,-93.6392308,42.0503771,7500,OneFam,Average,7,1874,True,True,Normal,2000,2001
235000,-93.639366,42.049406,8470,OneFam,Average,7,1811,True,True,Normal,2002,2002
213000,-93.632915,42.053166,9373,OneFam,Good,7,1621,False,True,Normal,1975,1975
167900,-93.632178,42.052355,10140,OneFam,Above_Average,6,1116,False,True,Normal,1974,1974
158000,-93.630253,42.052448,11050,OneFam,Average,5,1193,False,True,Normal,1975,1975
165000,-93.631432,42.05267,10140,OneFam,Average,7,1350,False,True,Normal,1974,1974
136000,-93.625856,42.056398,9000,Duplex,Average,8,1792,True,False,Normal,1974,1974
148500,-93.626554,42.054626,8750,OneFam,Above_Average,5,1002,False,True,Normal,1970,1970
156000,-93.628707,42.055228,7930,OneFam,Very_Good,5,1026,False,True,Normal,1969,2005
128000,-93.626603,42.055184,7830,OneFam,Average,6,1180,False,True,Normal,1970,1970
143000,-93.62655,42.055154,8510,OneFam,Good,6,1050,False,True,Normal,1971,1971
120500,-93.625657,42.053306,6960,OneFam,Above_Average,5,864,False,True,Normal,1970,1970
124500,-93.625542,42.053307,8120,OneFam,Good,5,864,False,True,Normal,1970,1970
130000,-93.6223289,42.056461,9000,OneFam,Good,5,864,False,True,Normal,1971,2006
111000,-93.627396,42.052758,1680,Twnhs,Average,5,987,True,True,Normal,1973,1973
125000,-93.628119,42.052338,2368,TwnhsE,Above_Average,7,1365,True,True,Normal,1970,1970
97000,-93.629456,42.051661,1680,Twnhs,Above_Average,5,987,True,True,Normal,1972,1972
118000,-93.629851,42.051823,1680,Twnhs,Very_Good,5,987,True,True,Normal,1972,2007
119500,-93.629881,42.051822,1680,Twnhs,Good,6,1302,True,True,Normal,1972,1972
143750,-93.627244,42.050615,4928,TwnhsE,Above_Average,5,958,False,True,Normal,1976,1976
146000,-93.624729,42.050705,2308,TwnhsE,Average,7,1548,True,True,Normal,1976,1976
148500,-93.624748,42.050705,2280,Twnhs,Above_Average,7,1456,True,True,Normal,1976,1976
123000,-93.625945,42.050682,2280,Twnhs,Average,4,1055,False,True,Normal,1975,1975
147000,-93.625918,42.050533,2308,TwnhsE,Average,6,1322,True,True,Normal,1974,1974
137900,-93.625846,42.050213,2349,Twnhs,Average,6,1456,True,True,Normal,1977,1977
147000,-93.625688,42.05009,2364,TwnhsE,Average,7,1548,True,True,Normal,1978,1978
148500,-93.62569,42.050134,2289,Twnhs,Above_Average,7,1441,True,True,Normal,1978,1978
138000,-93.625696,42.050222,2364,TwnhsE,Average,6,1456,True,True,Normal,1978,1978
128500,-93.625707,42.050397,2104,TwnhsE,Above_Average,5,836,False,True,Normal,1976,1976
100000,-93.6256036,42.0488934,7150,OneFam,Average,5,892,False,True,Normal,1967,1967
148800,-93.626521,42.048486,10710,OneFam,Good,5,1120,False,True,Normal,1966,2004
337500,-93.658877,42.0623099,12456,OneFam,Average,7,1718,False,True,Normal,2006,2007
462000,-93.6562749,42.063304,14257,OneFam,Average,10,2772,True,True,Normal,2007,2007
485000,-93.652716,42.063025,13518,OneFam,Average,11,3140,True,True,Partial,2008,2009
555000,-93.657828,42.061902,15431,OneFam,Average,10,2402,False,True,Normal,2008,2008
325000,-93.657483,42.06128,13173,OneFam,Average,6,1652,False,True,Normal,2006,2007
256300,-93.654241,42.062991,14230,OneFam,Average,7,1600,False,True,Normal,2007,2007
253293,-93.654144,42.062992,12704,OneFam,Average,8,2042,False,True,Partial,2008,2009
398800,-93.653955,42.062994,12350,OneFam,Average,8,2690,True,True,Partial,2009,2009
335000,-93.652863,42.062942,11308,OneFam,Average,10,2184,True,True,Normal,2008,2008
404000,-93.654439,42.062258,12350,OneFam,Average,7,2020,False,True,Normal,2008,2008
402861,-93.654567,42.062257,12220,OneFam,Average,9,2020,False,True,Partial,2009,2009
451950,-93.658224,42.062776,13478,OneFam,Average,10,2296,True,True,Normal,2008,2008
610000,-93.657835,42.062789,13693,OneFam,Average,8,2674,False,True,Normal,2007,2007
582933,-93.657049,42.0623985,13891,OneFam,Average,12,2822,True,True,Partial,2008,2009
360000,-93.654437,42.062108,11578,OneFam,Average,7,1736,False,True,Normal,2008,2008
296000,-93.658854,42.060934,16870,OneFam,Average,7,1782,False,True,Normal,2004,2005
255500,-93.653152,42.061382,11146,OneFam,Average,7,1717,False,True,Normal,2006,2006
335000,-93.652884,42.061437,10367,OneFam,Average,8,1743,False,True,Normal,2008,2008
274900,-93.654724,42.060576,9591,OneFam,Average,7,1713,False,True,Normal,2004,2005
300000,-93.65476,42.060575,10872,OneFam,Average,6,1531,False,True,Normal,2006,2006
324000,-93.652084,42.061678,13514,OneFam,Average,7,1808,False,True,Normal,2008,2008
350000,-93.654652,42.060426,8834,OneFam,Average,10,2224,True,True,Normal,2004,2005
280000,-93.652724,42.060178,11362,OneFam,Average,7,1836,False,True,Normal,2004,2005
284000,-93.6541267,42.0599123,10655,OneFam,Average,7,1629,False,True,Normal,2003,2004
269500,-93.6547754,42.0598989,12878,OneFam,Average,8,1760,False,True,Normal,2003,2004
233170,-93.643771,42.061404,9541,OneFam,Average,7,1502,False,True,Partial,2009,2009
386250,-93.65604,42.059241,13472,OneFam,Average,8,2392,False,True,Normal,2003,2003
445000,-93.65486,42.058782,15274,OneFam,Average,10,2452,False,True,Normal,2003,2003
290000,-93.6545189,42.058886,13262,OneFam,Average,10,2400,True,True,Normal,2003,2004
255900,-93.65048,42.0592,9658,OneFam,Average,6,1606,False,True,Normal,2006,2006
213000,-93.649779,42.059177,6904,TwnhsE,Average,6,1358,False,True,Normal,2005,2005
196000,-93.649743,42.059179,5381,Twnhs,Average,5,1306,False,True,Normal,2005,2005
184500,-93.649723,42.059183,5122,Twnhs,Average,5,1306,False,True,Normal,2005,2005
212500,-93.650258,42.058339,10307,TwnhsE,Average,6,1358,False,True,Normal,2007,2008
230000,-93.650244,42.058336,5001,Twnhs,Average,6,1314,False,True,Normal,2007,2008
382500,-93.6552449,42.05851,15262,OneFam,Average,8,2200,False,True,Normal,2003,2004
320000,-93.654204,42.057164,7390,TwnhsE,Average,6,1884,False,True,Partial,2008,2009
248500,-93.654215,42.057089,6472,TwnhsE,Average,6,1456,False,True,Normal,2008,2008
286500,-93.654405,42.057019,16770,OneFam,Average,8,1712,False,True,Normal,2002,2003
254000,-93.6514849,42.056983,6240,TwnhsE,Average,6,1324,False,True,Normal,2006,2006
173000,-93.651014,42.057277,3480,TwnhsE,Average,6,1405,False,True,Normal,2003,2003
173000,-93.650238,42.057467,2268,Twnhs,Average,6,1626,True,True,Normal,2003,2004
184000,-93.645752,42.06232,10928,OneFam,Average,8,1456,True,True,Normal,2005,2005
167800,-93.64466,42.063183,8918,OneFam,Average,7,1490,True,True,Normal,2005,2006
174000,-93.644457,42.062058,12589,OneFam,Average,8,1484,True,True,Normal,2005,2005
174000,-93.645627,42.062404,11911,OneFam,Average,6,1560,True,True,Normal,2005,2005
174000,-93.641561,42.062562,3684,TwnhsE,Average,7,1555,False,True,Normal,2007,2007
175900,-93.641515,42.062557,3635,TwnhsE,Average,7,1569,False,True,Normal,2007,2007
192500,-93.642094,42.062305,3182,TwnhsE,Average,7,1555,False,True,Normal,2005,2006
181000,-93.642597,42.062266,3182,TwnhsE,Average,7,1504,False,True,Normal,2005,2006
180000,-93.642911,42.062081,3182,TwnhsE,Average,5,1220,False,True,Normal,2005,2006
160200,-93.642914,42.062086,3182,TwnhsE,Average,5,1145,False,True,Normal,2005,2006
188500,-93.642749,42.061562,7795,OneFam,Average,6,1432,True,True,Normal,2004,2005
200000,-93.643312,42.059377,8068,OneFam,Average,8,2267,True,True,Normal,2002,2002
170000,-93.644106,42.061739,9434,OneFam,Average,6,1374,True,True,Normal,2004,2005
189500,-93.641772,42.061149,7984,OneFam,Average,7,1630,True,True,Normal,2004,2005
184100,-93.641488,42.061114,7750,OneFam,Average,7,1419,True,True,Normal,2002,2002
195500,-93.642626,42.061656,10125,OneFam,Average,7,1594,True,True,Normal,2004,2004
192000,-93.640051,42.061365,8965,OneFam,Average,8,1489,True,True,Normal,2003,2003
178000,-93.640065,42.063283,8174,OneFam,Average,7,1342,True,True,Normal,2003,2003
207500,-93.649649,42.058368,5063,Twnhs,Average,6,1314,False,True,Normal,2007,2008
236000,-93.642813,42.05859,8795,OneFam,Average,8,2256,True,True,Normal,2000,2000
257500,-93.642932,42.059481,12891,OneFam,Average,8,2004,True,True,Normal,2002,2002
244000,-93.641919,42.059068,12224,OneFam,Average,7,2054,True,True,Normal,2000,2000
167000,-93.644251,42.059605,9734,OneFam,Average,7,1374,True,True,Normal,2004,2004
179000,-93.641377,42.057839,8123,OneFam,Average,7,1800,True,True,Normal,2000,2000
190000,-93.641313,42.057834,8433,OneFam,Average,7,1514,True,True,Normal,2000,2000
156000,-93.641303,42.057833,7750,OneFam,Average,7,1430,True,True,Normal,1999,2000
245000,-93.641367,42.057098,15896,OneFam,Average,8,2312,True,True,Normal,1999,1999
181000,-93.641397,42.057093,24682,OneFam,Average,7,1675,True,True,Normal,1999,1999
214000,-93.641312,42.056955,8755,OneFam,Average,8,2060,True,True,Normal,1999,1999
168000,-93.640879,42.058668,7848,OneFam,Above_Average,7,1430,True,True,Normal,1999,1999
337000,-93.65429,42.053749,9430,OneFam,Average,8,2365,True,True,Normal,1999,1999
403000,-93.657163,42.053911,15138,OneFam,Average,9,2794,True,True,Normal,1995,1996
327000,-93.650957,42.055626,12720,OneFam,Average,10,2687,True,True,Normal,2000,2000
340000,-93.652608,42.053441,16545,OneFam,Average,7,2450,True,True,Normal,1998,1998
336000,-93.65238,42.053041,12203,OneFam,Average,8,2612,True,True,Normal,1998,1999
265000,-93.655555,42.052668,10208,OneFam,Average,7,2344,True,True,Normal,1996,1997
315000,-93.655988,42.050411,10750,OneFam,Average,7,2063,False,True,Normal,1994,1995
260000,-93.654048,42.049701,9900,OneFam,Average,9,2646,True,True,Normal,1993,1993
260000,-93.651503,42.05161,9085,OneFam,Average,7,2061,True,True,Normal,1995,1996
263550,-93.652117,42.050215,11692,OneFam,Average,8,2232,True,True,Normal,1993,1994
402000,-93.650529,42.049921,46589,OneFam,Good,8,2448,True,True,Normal,1994,2005
248000,-93.650822,42.050971,29959,OneFam,Above_Average,7,1850,True,True,Normal,1994,1994
244600,-93.644121,42.054282,9612,OneFam,Average,6,1468,False,True,Partial,2008,2009
275000,-93.64247,42.055036,11194,OneFam,Average,7,1696,False,True,Normal,2008,2008
257500,-93.642553,42.054302,10206,OneFam,Average,7,1658,False,True,Normal,2008,2008
287090,-93.643944,42.054152,9262,OneFam,Average,7,1578,False,True,Partial,2008,2009
275500,-93.642579,42.054151,10130,OneFam,Average,7,1702,False,True,Normal,2007,2007
245000,-93.64236,42.053212,9139,OneFam,Average,7,1432,False,True,Normal,2006,2006
253000,-93.641251,42.053258,9675,OneFam,Average,8,1971,True,True,Normal,2005,2005
468000,-93.641296,42.053108,11128,OneFam,Average,9,2490,False,True,Normal,2005,2006
252678,-93.650321,42.051804,8640,OneFam,Average,7,1852,True,True,Partial,2009,2009
210000,-93.6504,42.051797,9000,OneFam,Average,6,1590,True,True,Normal,2008,2008
208300,-93.65044,42.051793,7862,OneFam,Average,4,1218,False,True,Partial,2009,2009
225000,-93.650417,42.051645,7993,OneFam,Average,6,1436,False,True,Partial,2008,2009
229456,-93.650377,42.051648,8640,OneFam,Average,6,1314,False,True,Partial,2009,2009
229800,-93.650338,42.051652,8640,OneFam,Average,7,1402,False,True,Normal,2008,2008
250000,-93.648275,42.050406,12606,OneFam,Average,7,1530,False,True,Normal,2007,2008
370878,-93.648809,42.051717,9187,OneFam,Average,7,1766,False,True,Partial,2009,2009
238500,-93.648778,42.051795,7500,OneFam,Average,6,1448,False,True,Normal,2006,2007
310000,-93.643001,42.052337,11003,OneFam,Average,10,2007,True,True,Normal,2008,2008
270000,-93.64287,42.052346,10603,OneFam,Average,8,1795,True,True,Normal,2006,2006
252000,-93.643842,42.052127,10574,OneFam,Average,9,1953,True,True,Normal,2005,2006
241000,-93.642474,42.05142,8125,OneFam,Average,7,1550,True,True,Normal,2006,2007
264500,-93.643752,42.051378,8125,OneFam,Average,8,1836,False,True,Partial,2008,2009
291000,-93.640847,42.052122,10625,OneFam,Average,8,1662,False,True,Normal,2006,2007
263000,-93.641746,42.051414,9375,OneFam,Average,8,2094,True,True,Normal,2003,2004
185000,-93.643131,42.051247,7500,OneFam,Average,6,1221,False,True,Normal,2004,2005
234500,-93.641501,42.051251,8736,OneFam,Average,6,1553,False,True,Normal,2003,2004
209000,-93.639832,42.050895,8127,OneFam,Average,6,1653,True,True,Normal,2003,2003
159000,-93.69153,42.037557,9605,OneFam,Above_Average,6,1218,False,True,Normal,2007,2007
152000,-93.692017,42.037611,7500,OneFam,Average,6,1141,False,True,Normal,2006,2006
143500,-93.692472,42.037661,7500,OneFam,Average,5,1158,False,False,Normal,2004,2004
193000,-93.69143,42.036001,10628,OneFam,Average,8,1812,True,True,Normal,2004,2004
203000,-93.691506,42.036011,10141,OneFam,Average,6,1512,False,True,Normal,2004,2004
184900,-93.691707,42.035282,10083,OneFam,Average,5,1200,False,True,Normal,2003,2003
159000,-93.691868,42.037923,13072,OneFam,Average,6,1114,False,True,Normal,2004,2005
142000,-93.691068,42.038127,13072,OneFam,Average,6,1114,False,False,Normal,2004,2004
153000,-93.690159,42.037756,12450,OneFam,Average,6,1114,False,True,Normal,2003,2004
224243,-93.690402,42.037434,7328,OneFam,Average,6,1450,False,True,Partial,2008,2009
220000,-93.689136,42.036852,11492,OneFam,Average,8,2122,True,True,Normal,1996,1997
189000,-93.6888,42.036905,8529,OneFam,Average,6,1434,False,True,Normal,2001,2001
171500,-93.687843,42.036576,7703,OneFam,Above_Average,6,1730,True,True,Normal,1992,1992
120000,-93.686263,42.034533,10762,TwnhsE,Above_Average,6,1217,True,True,Normal,1980,1980
145000,-93.686267,42.035518,7175,TwnhsE,Average,5,1332,False,True,Normal,1990,1991
184000,-93.687804,42.037607,9109,OneFam,Average,6,1540,True,True,Normal,1994,1994
162000,-93.685037,42.035968,10274,OneFam,Good,6,1400,True,True,Normal,1986,1986
160000,-93.683957,42.035756,8250,Duplex,Good,8,1882,True,True,Normal,1981,1981
82000,-93.6790752,42.0365385,8400,OneFam,Below_Average,4,841,False,True,Normal,1950,1950
76000,-93.680198,42.035287,9000,OneFam,Fair,5,784,False,True,Normal,1928,1950
110000,-93.676364,42.035806,9750,OneFam,Average,5,980,False,True,Normal,1962,1962
135000,-93.677008,42.034747,7064,OneFam,Above_Average,6,980,False,True,Normal,1977,1977
141000,-93.674051,42.034615,8499,OneFam,Above_Average,5,864,False,True,Normal,1961,1961
122000,-93.675716,42.035289,9079,OneFam,Average,5,864,False,True,Normal,1961,1961
129000,-93.669538,42.035331,7791,OneFam,Very_Good,6,912,False,True,Normal,1963,1995
131400,-93.673518,42.034595,10000,OneFam,Above_Average,6,1144,False,True,Normal,1961,1983
62383,-93.669707,42.034602,8281,OneFam,Average,5,864,False,True,Normal,1965,1965
123000,-93.669845,42.034581,7150,OneFam,Above_Average,6,912,False,True,Normal,1962,1962
275000,-93.660327,42.037236,15676,OneFam,Very_Good,6,2014,False,True,Normal,1980,1980
235000,-93.650333,42.047669,11949,OneFam,Very_Good,7,1755,True,True,Normal,1991,2008
280750,-93.647765,42.047627,2880,Twnhs,Average,9,3005,True,True,Normal,2004,2005
164500,-93.646316,42.048416,3951,TwnhsE,Average,4,1224,True,True,Partial,2009,2009
173733,-93.646338,42.048488,3000,TwnhsE,Average,4,1224,True,True,Partial,2009,2009
222000,-93.647039,42.047338,3830,TwnhsE,Average,6,1726,False,True,Partial,2008,2008
195000,-93.646916,42.047253,4217,TwnhsE,Average,5,1256,False,True,Normal,2008,2008
172500,-93.644205,42.047101,3230,TwnhsE,Average,6,1471,True,True,Normal,1999,1999
180000,-93.64566,42.046144,2998,TwnhsE,Average,4,1512,True,True,Normal,2000,2000
156000,-93.645482,42.046418,3768,TwnhsE,Average,6,1452,True,True,Normal,1999,1999
318750,-93.645923,42.043782,14694,OneFam,Excellent,5,1694,False,True,Normal,1977,2008
211500,-93.649358,42.042652,3782,TwnhsE,Average,4,1226,False,True,Normal,1981,1981
241600,-93.648057,42.043553,15417,OneFam,Average,7,1740,False,True,Normal,1981,1981
150000,-93.65921,42.034509,9991,OneFam,Below_Average,8,1620,False,True,Normal,1976,1993
